-7.008707150827518717e+01,-3.624241207555061806e+01,2.400265769017845940e+01
-7.004720706412471998e+01,-3.582055789769701448e+01,2.592361393415103876e+01
-6.961455142685186104e+01,-3.610452407453928458e+01,2.797872382826039228e+01
-6.986167244878872395e+01,-3.426169176345344880e+01,-1.829116143760234081e+01
-7.021017450769308255e+01,-3.376797087420656851e+01,-1.594726353441390643e+01
-6.989098371780377761e+01,-3.413555652794087791e+01,-1.437989341847130653e+01
-7.029277921147775032e+01,-3.374921909019784749e+01,-1.195168920579236982e+01
-6.978359940876747203e+01,-3.413669845225264510e+01,2.049671152827793996e+00
-7.016438441360085676e+01,-3.443445853457549788e+01,1.821953502069541742e+01
-6.988527078341543586e+01,-3.422370644457677002e+01,2.010703088808754657e+01
-7.001464506368040475e+01,-3.383031385708817140e+01,2.206911179707079640e+01
-7.005597881404932536e+01,-3.380083548603833066e+01,2.413227048878957959e+01
-7.005010310038397847e+01,-3.414788011995386086e+01,2.564743262834710791e+01
-7.008337068201150544e+01,-3.432639199300799504e+01,2.767983897237371949e+01
-6.941790206595217683e+01,-3.389867744326629406e+01,3.003194554960367668e+01
-7.055548730106411881e+01,-3.188512573087847457e+01,-1.989448551215500771e+01
-7.033222086033508447e+01,-3.187586040968514922e+01,-1.772613877742093180e+01
-6.959106588554652717e+01,-3.173786418558760758e+01,1.851710155319415296e+00
-7.026924702269047884e+01,-3.200415956037035414e+01,1.825249921812293863e+01
-6.997532169869171526e+01,-3.241439018598155286e+01,1.984248481523256658e+01
-6.979243795671388284e+01,-3.178816471785732389e+01,2.183159138244704067e+01
-7.006454879613227149e+01,-3.191733687115852902e+01,2.405726893164683844e+01
-7.008330790861417370e+01,-3.177452452600346078e+01,2.619541390434272188e+01
-6.979039240301283087e+01,-3.199818630456114832e+01,2.788732674259121680e+01
-6.954476991767106142e+01,-3.194962749926457235e+01,3.033002527267013448e+01
-7.005363120076134464e+01,-2.984256975862380301e+01,-2.014589015017066487e+01
-6.984398652745193203e+01,-2.988282351315901053e+01,1.600578256683144573e+01
-7.001668745698216867e+01,-2.991384429271449363e+01,2.192429344116249013e+01
-7.018739944507211703e+01,-2.935245595813847075e+01,2.601036015854571559e+01
-6.959579194500835797e+01,-3.009335698609145737e+01,2.791484141828948040e+01
-7.014194038762266814e+01,-2.979459530581829085e+01,2.996981871056577162e+01
-7.027340538390008362e+01,-2.776678130628592811e+01,-2.181411468861571734e+01
-7.012413515604801262e+01,-2.810768662773598692e+01,6.442260283723044711e-02
-7.031479289086072981e+01,-2.803015416164019413e+01,2.210768939415606127e+01
-7.022137918958809166e+01,-2.806150942181981378e+01,2.387635516656717272e+01
-6.964636212929858061e+01,-2.799024641136590930e+01,2.608079479668265321e+01
-7.017461009672901184e+01,-2.810694081834407854e+01,2.786900661276728997e+01
-7.023498837713422915e+01,-2.815014517789210657e+01,3.002268118513633155e+01
-7.018123022806368283e+01,-2.807269663354559341e+01,3.162175729528548018e+01
-7.004605451261396354e+01,-2.574056277542264581e+01,-2.214348629604478091e+01
-7.044857020413871851e+01,-2.622298019204652775e+01,-1.693571934848504990e+00
-7.034646456947486115e+01,-2.580735040308224626e+01,7.219333166007284308e-02
-6.998452045800327426e+01,-2.602038665057876443e+01,2.218543952176383627e+01
-7.032551368458152297e+01,-2.620313368468750781e+01,2.398895009745734086e+01
-6.997791399853970518e+01,-2.615603293478737612e+01,2.611605266108733403e+01
-7.007118950217829934e+01,-2.566073139507187051e+01,2.777577064514811056e+01
-6.990371932551889245e+01,-2.547305034871128626e+01,3.022246919111480423e+01
-6.989161510741706707e+01,-2.629521574738556566e+01,3.181824012700680271e+01
-7.026757551733228979e+01,-2.383983429347926375e+01,-2.215758139604399801e+01
-7.016718391178503111e+01,-2.405870516332699793e+01,-3.941333606075177354e+00
-6.990217748482956495e+01,-2.397066980328009222e+01,-1.929031671481879595e+00
-6.987738038661014173e+01,-2.404986060040299378e+01,-8.883398475976950204e-02
-6.964854591584831667e+01,-2.412184192399271510e+01,1.371134273369465895e+01
-6.985616576681475465e+01,-2.362506661622509796e+01,2.419209363150246617e+01
-7.028767251026896190e+01,-2.387665805325962154e+01,2.587781884240397545e+01
-7.014313481709827158e+01,-2.373875675687308018e+01,2.830740512830076128e+01
-6.982955298269133948e+01,-2.367293647233312726e+01,2.974981948785797314e+01
-6.992866875079940314e+01,-2.387682215529718377e+01,3.213043626527188223e+01
-7.007954477246704528e+01,-2.208148301381798717e+01,-2.193945790362591808e+01
-6.982076091039712651e+01,-2.199705461434596643e+01,-4.048756832092232472e+00
-6.997816737503366369e+01,-2.214774387594297522e+01,-2.260257837374798129e+00
-7.001523791760207871e+01,-2.208309907661359617e+01,2.827617044199597629e+01
-7.016461636887031261e+01,-2.215077468533656813e+01,2.983723142967803099e+01
-7.026593286279072004e+01,-2.011309917510552836e+01,-2.194757506668753066e+01
-6.969482032822979534e+01,-2.017652970456964212e+01,-5.616406112280915686e+00
-7.036472965265637924e+01,-1.973018330765439643e+01,-3.990678404438750437e+00
-6.978621312063388871e+01,-2.009353832341932389e+01,-2.295762342852661675e+00
-6.994560396959704462e+01,-1.980359445530387319e+01,1.206179283804951297e+01
-6.995277514524012474e+01,-1.827028674064391112e+01,-2.207607993222193343e+01
-6.986476577748052819e+01,-1.821361270758086803e+01,-2.039433291765230294e+01
-6.977709194879922450e+01,-1.813456639647950652e+01,-6.037782946768720294e+00
-7.036207056462416176e+01,-1.845944010434521942e+01,-4.028944208504410263e+00
-7.019987428848766342e+01,-1.757998735469364249e+01,-2.018369553054804921e+00
-7.016986941445851755e+01,-1.844419162815542279e+01,9.844033206399892322e+00
-6.999697194170235548e+01,-1.591062777044164989e+01,-1.996521039608339976e+01
-7.005641116003208424e+01,-1.635693993069478225e+01,-3.733416274183049666e+00
-6.999186164267601384e+01,-1.616776971793764872e+01,-1.917381959443192674e+00
-6.977508297779770885e+01,-1.594743931771883894e+01,8.197107043138501581e+00
-6.988458716922389158e+01,-1.618975276765633708e+01,1.984127342882196032e+01
-6.987010977223434338e+01,-1.611365144385770520e+01,2.175957408986683816e+01
-7.026342389616962691e+01,-1.571105054692414704e+01,2.370391090719985527e+01
-6.991334908613242760e+01,-1.384389035067889218e+01,-1.801949918201514222e+01
-6.982692360049586000e+01,-1.416078962484557202e+01,-2.167912841064698171e+00
-6.973850169341875471e+01,-1.360568403117741987e+01,-2.170438031396996481e-01
-7.000259905856916021e+01,-1.403186771899624929e+01,2.208940075445446016e+00
-7.036448037540728251e+01,-1.407651078159445568e+01,4.076631195538853447e+00
-7.022712940336009524e+01,-1.402587970182399424e+01,5.872744361075275421e+00
-7.004546833775123105e+01,-1.379257853277350065e+01,1.587823392827378122e+01
-7.046889199930045322e+01,-1.411462230647420490e+01,1.818372441354528846e+01
-6.995569052912063057e+01,-1.389602986427031439e+01,2.011879863218348419e+01
-6.999027975195251372e+01,-1.397407376378336430e+01,2.187904559598302257e+01
-6.975188957123826583e+01,-1.403475865344025131e+01,2.366106805809881308e+01
-7.010336811349183961e+01,-1.177580217134052099e+01,-1.607053332944515134e+01
-6.999944318281664835e+01,-1.198334205904287764e+01,-1.412379848075358879e+01
-6.981727944364227767e+01,-1.224457506375353510e+01,-1.200741747067246123e+01
-6.992660654534068954e+01,-1.201303321005182667e+01,-1.025168998227655237e+01
-7.014602685651473735e+01,-1.168760164557991743e+01,1.602305452009801101e+01
-7.035535971334516603e+01,-1.182002499235009374e+01,1.795675890414176834e+01
-6.976898256418772348e+01,-1.205262846395292442e+01,1.990242737604267376e+01
-7.033881137817928675e+01,-1.169991831448085939e+01,2.201871180135022854e+01
-7.027435423728330477e+01,-1.201026535185473776e+01,2.434526794086407264e+01
-6.779713949714154353e+01,-5.385516504308592545e+01,-4.126697379222425077e+00
-6.787714029898971546e+01,-5.383065944515405477e+01,-1.923523585555396931e+00
-6.804603524382883961e+01,-5.379916087755417919e+01,4.461730494215776499e-01
-6.777521011049053357e+01,-5.370988433296210474e+01,1.817919674235863203e+00
-6.795031225030624000e+01,-5.440699636567755704e+01,4.128121426689333795e+00
-6.790300622220033233e+01,-5.373103408888381693e+01,6.271226447578330365e+00
-6.767696444238320908e+01,-5.382043118415877814e+01,8.080302487676300771e+00
-6.776374073040868495e+01,-5.192742816958959651e+01,-8.087257177671379083e+00
-6.800113354468972204e+01,-5.195200075737946577e+01,-6.068841098513672705e+00
-6.793787751423717225e+01,-5.205816823126733084e+01,-3.965671688372465642e+00
-6.808920754927723351e+01,-5.196934009560141021e+01,6.493039789863934708e+00
-6.805743263385102182e+01,-5.204953384212688405e+01,7.890087071326974844e+00
-6.746779830920411314e+01,-5.169467909929092286e+01,1.004384095672457278e+01
-6.810600462149920986e+01,-4.972011326078378346e+01,-1.174042588454295455e+01
-6.845241207014635165e+01,-4.991080135726438272e+01,-1.020757722708525961e+01
-6.788066190112023435e+01,-4.977638418751011073e+01,-7.680779478200432386e+00
-6.797044367600311432e+01,-5.008430448083038300e+01,-5.760544523426553987e+00
-6.802105925178692303e+01,-4.978580653698617908e+01,9.770842643915155890e+00
-6.792008425896669621e+01,-4.993938337520358317e+01,1.210234294258657961e+01
-6.799486534377176383e+01,-5.006172495125753130e+01,1.426204230584907684e+01
-6.799054459715908649e+01,-5.002754415861566883e+01,1.615421561720542698e+01
-6.774678314460574313e+01,-5.043871293633877428e+01,1.823622034956782301e+01
-6.765551386059117078e+01,-5.020167341334881428e+01,2.000776429576317383e+01
-6.778121821098534383e+01,-4.805323674166993442e+01,-1.398032118889999431e+01
-6.805449153913082228e+01,-4.783067642415480947e+01,-1.192921621420298095e+01
-6.788181603372807160e+01,-4.758614435700285128e+01,-6.005198408231250617e+00
-6.834069171347991301e+01,-4.809330022549300310e+01,1.003823180230539514e+01
-6.796477510350278806e+01,-4.809670261807689684e+01,1.185203899889565449e+01
-6.829167944459049977e+01,-4.804810426394140421e+01,1.993003056362584857e+01
-6.808689332714865827e+01,-4.791297704619530151e+01,2.211755058098147231e+01
-6.817848427726453053e+01,-4.797974232843387909e+01,2.376618366974879137e+01
-6.801154413738657922e+01,-4.817320796020305096e+01,2.610005782690463860e+01
-6.803504083617943365e+01,-4.803333374685283985e+01,2.806175147312158913e+01
-6.777808374251652879e+01,-4.788304488360923727e+01,3.013779402882143188e+01
-6.826111773430258722e+01,-4.599659715256119341e+01,-1.574971202284346283e+01
-6.832286639408846440e+01,-4.592093215210344681e+01,-1.389188179184933247e+01
-6.815924667417496607e+01,-4.601648409616260693e+01,-6.062504187455235005e+00
-6.771412125633122514e+01,-4.601454662238663218e+01,9.661786736318710211e+00
-6.780136102510945761e+01,-4.565664447799033354e+01,2.186521650076721457e+01
-6.780178585756738130e+01,-4.595521361376755465e+01,2.419745487105813453e+01
-6.795350061262426777e+01,-4.609594166809976912e+01,2.595489133617939714e+01
-6.821169028078588781e+01,-4.592699389167193402e+01,2.792279186478310393e+01
-6.804328040148624268e+01,-4.574552584805773137e+01,2.973250161507334610e+01
-6.786393281934378763e+01,-4.594103881939867762e+01,3.180623751941636357e+01
-6.821219360288415601e+01,-4.412031277699857412e+01,-1.830496343006669235e+01
-6.811913409733020330e+01,-4.416815231032207834e+01,-1.647230246717451863e+01
-6.795617811282195930e+01,-4.414379121514349436e+01,7.802721832241335420e+00
-6.812790871511055002e+01,-4.341776925283937771e+01,2.209853324206618552e+01
-6.776165564742565550e+01,-4.391143385109028685e+01,3.147986480633677431e+01
-6.814244155592268726e+01,-4.402768041881269312e+01,3.360092906111392352e+01
-6.789018038015841228e+01,-4.214566634801441580e+01,-1.804889498067737463e+01
-6.815007603640665934e+01,-4.188670193080741910e+01,-1.619945995182480658e+01
-6.804931345202976445e+01,-4.179647692782572932e+01,2.213693907332164912e+01
-6.806866563395089997e+01,-4.170256947809048853e+01,3.208989195935582472e+01
-6.787069338792549900e+01,-4.167036475788117400e+01,3.420207948405508347e+01
-6.771573116856603747e+01,-4.193943693280679952e+01,3.581185274772031590e+01
-6.797953005795096715e+01,-4.018616832419830587e+01,-2.005213711184824632e+01
-6.825331428330827066e+01,-4.021206104802273984e+01,-1.778729775892507092e+01
-6.824582474693775680e+01,-4.029790395751474108e+01,-1.626211807827835898e+01
-6.814463266196874258e+01,-3.994082045291941796e+01,2.185457390913283504e+01
-6.821347845558391043e+01,-3.990078672119557268e+01,3.231769820004349469e+01
-6.787116147458938542e+01,-3.992287216879530121e+01,3.352356801104183148e+01
-6.832298549811694954e+01,-3.998556855445865921e+01,3.622201197419515495e+01
-6.819601819882755933e+01,-3.763465859229225430e+01,-2.190572070067068822e+01
-6.838760869768435668e+01,-3.806807260815524074e+01,-2.002956157460315367e+01
-6.814864415156780808e+01,-3.754674077781564989e+01,-1.810861457540824304e+01
-6.816489901357151382e+01,-3.763316695956697799e+01,-1.604438807869948747e+01
-6.778654723947988714e+01,-3.790897970569743336e+01,2.177610431244804801e+01
-6.784200797297356189e+01,-3.810549463144150195e+01,3.193536468840284570e+01
-6.809816738682970083e+01,-3.817494845553895999e+01,3.378892011343862833e+01
-6.803832676141261970e+01,-3.822228944345509660e+01,3.578806373846916244e+01
-6.812117248282150683e+01,-3.834552584267088804e+01,3.818660778780604659e+01
-6.791154360886152119e+01,-3.590234228985645615e+01,-2.214318569851148766e+01
-6.823235828672885361e+01,-3.588657168637951855e+01,-1.607704500100417278e+01
-6.771376678396362081e+01,-3.594547693729678883e+01,3.798503676852529054e+01
-6.802804011787263505e+01,-3.604097703980382050e+01,4.013871076605206412e+01
-6.819115816878627356e+01,-3.361553014006629780e+01,-2.397870326700351384e+01
-6.817714446613314294e+01,-3.416800361497779193e+01,3.968621490858185297e+01
-6.782906337417921350e+01,-3.210913161471980004e+01,-2.387135589693575355e+01
-6.773149083798159609e+01,-3.240206396179645054e+01,3.993919781914468814e+01
-6.776513619087290863e+01,-3.046497582633706003e+01,-2.381078307098385238e+01
-6.815140722142410823e+01,-2.986402999757493859e+01,1.816368384555867976e+01
-6.837320813243050566e+01,-2.984596453232110846e+01,3.604862981811722022e+01
-6.840404086037760578e+01,-2.992691162166220309e+01,3.789822118644335802e+01
-6.804446171965878420e+01,-3.006348412081660371e+01,3.976055219700322851e+01
-6.825782755526371659e+01,-2.799419110943854960e+01,-2.618679635964243957e+01
-6.824129512782266715e+01,-2.808489757532883146e+01,-2.438580356989447395e+01
-6.797067503450016090e+01,-2.794405813334221378e+01,1.829685285632169212e+01
-6.810297500553417649e+01,-2.806250463597024947e+01,4.024590271758273019e+01
-6.824402401839627430e+01,-2.662139614168816237e+01,-2.602913275515500402e+01
-6.799077992362140321e+01,-2.602479959706557011e+01,1.341929486769829205e-01
-6.781410259616716019e+01,-2.580381608398849025e+01,1.578208112579934763e+01
-6.800433364182970308e+01,-2.623861269182322076e+01,1.795210638850300455e+01
-6.780948124855103742e+01,-2.591612752402928876e+01,3.983519419461119782e+01
-6.803411952555573805e+01,-2.397130868818751992e+01,-2.601882054731893135e+01
-6.771079658171953497e+01,-2.371702855153039735e+01,-1.796361584128002287e+00
-6.798616141499134358e+01,-2.416959062344346520e+01,1.606151246404841970e+01
-6.804975549247990330e+01,-2.413703333572025755e+01,1.796789921723678418e+01
-6.820805430331036234e+01,-2.414387606448520174e+01,3.973627745185721238e+01
-6.785802227932644826e+01,-2.209461406990504528e+01,-2.610375334672981751e+01
-6.823116190059049302e+01,-2.197292307831267166e+01,-3.775451688513165927e+00
-6.805010631094910423e+01,-2.195846900112165301e+01,1.592735251369828298e+01
-6.800234927058225765e+01,-2.220588348683322621e+01,1.808058560611356569e+01
-6.797388069361797136e+01,-2.228229057383435574e+01,2.024417160053794973e+01
-6.835590992923577858e+01,-1.990536357705424919e+01,-2.567913190544665625e+01
-6.774861807049137497e+01,-1.979565661784874564e+01,-5.984821279207635847e+00
-6.768477939191916448e+01,-1.998752963657703319e+01,1.393241829911213436e+01
-6.807472333036990619e+01,-1.968234956028910076e+01,1.599029883968072951e+01
-6.790927870966464752e+01,-1.993503918917400952e+01,1.799053836108168980e+01
-6.806908981630158451e+01,-1.993245619297415061e+01,2.011960156353036666e+01
-6.782298931939818942e+01,-1.978316700359015812e+01,2.206905868988082275e+01
-6.781515612434239415e+01,-1.981774158997372126e+01,2.397009870332622583e+01
-6.819660870973989120e+01,-1.981227670347877279e+01,2.589024571580610612e+01
-6.794036837893118275e+01,-2.004995612571605434e+01,3.794810206604896052e+01
-6.805937591431415967e+01,-1.825578362498006513e+01,-2.399324076083914647e+01
-6.833860650768119172e+01,-1.788604985494976063e+01,-6.027964677902432733e+00
-6.832192140344206166e+01,-1.820027113130801055e+01,1.429837850573749947e+01
-6.833980006250919814e+01,-1.791524581277758088e+01,1.561708715202145115e+01
-6.791427202253466078e+01,-1.830028574176326117e+01,2.612176591326429786e+01
-6.780994362328645764e+01,-1.806979154841386759e+01,2.796889702747140305e+01
-6.793075490403396088e+01,-1.808298659377230422e+01,3.000381861978378950e+01
-6.806659647140740788e+01,-1.596021472584032885e+01,-2.404542646228390623e+01
-6.818788327979700625e+01,-1.622362770597139914e+01,-6.069116062735182560e+00
-6.767808349019676939e+01,-1.600517104981888039e+01,1.165257713463985034e+01
-6.804825692689615835e+01,-1.609413554966210569e+01,1.404861238992133465e+01
-6.794193890859698115e+01,-1.596840916577395930e+01,3.047476994876545220e+01
-6.762492620354329631e+01,-1.565564208752444131e+01,3.199445511761673799e+01
-6.767307155200104773e+01,-1.357578981227058357e+01,-2.421192040479471075e+01
-6.784352524995948386e+01,-1.387491856302550985e+01,-2.174062062247455529e+01
-6.791824279963573474e+01,-1.406606795689086908e+01,-5.900133543132615621e+00
-6.797061489593303918e+01,-1.450213873157421496e+01,1.015725414437743446e+01
-6.782911289951771039e+01,-1.395349711316800523e+01,1.175821893841012411e+01
-6.822789641632496682e+01,-1.168815985374545718e+01,-2.414153597157923770e+01
-6.820826543825634758e+01,-1.225712899876066508e+01,-2.188888199877817087e+01
-6.792387789977524903e+01,-1.189106532349064160e+01,-1.999851589660610074e+01
-6.826900770865989898e+01,-1.208303658183984020e+01,-5.934853577366949295e+00
-6.806442108140031166e+01,-1.226570027353677794e+01,8.112695353794356024e+00
-6.811805818895635412e+01,-1.169900301711089696e+01,9.846141853865452376e+00
-6.821972685754722932e+01,-1.178822824507081179e+01,3.170016787468648900e+01
-6.800866496258974792e+01,-9.801744808174879253e+00,-2.425039458769538570e+01
-6.789121959155573904e+01,-1.013884952045313881e+01,-2.208679693722572068e+01
-6.787414146539151716e+01,-1.007284927848340139e+01,-7.834272300737290529e+00
-6.834222833643828210e+01,-1.006462061600653790e+01,-6.005406673338234746e+00
-6.805263596161847772e+01,-9.921290121952459629e+00,3.986112148436018465e+00
-6.785136949129379502e+01,-1.016273923201042706e+01,6.076858377765194774e+00
-6.806558452674202897e+01,-1.006202309885805946e+01,1.006552583484364405e+01
-6.829906010151810847e+01,-9.911101329004283755e+00,3.007818164367046876e+01
-6.805737057032044390e+01,-9.959773304899087520e+00,3.182334751848724963e+01
-6.793657174302956037e+01,-8.057092871285872704e+00,-2.187098784282490982e+01
-6.771288522660087494e+01,-8.274783828004645514e+00,-2.011759807384412113e+01
-6.806712279610249539e+01,-8.017705897798975911e+00,-9.636394788857062466e+00
-6.809679753643960964e+01,-8.492645370785904646e+00,-4.256661082953308473e+00
-6.787993167503572067e+01,-7.994058482202169635e+00,1.982118237352410661e+00
-6.779093017208921879e+01,-7.816960571290874071e+00,9.900925195968723003e+00
-6.785149631386548208e+01,-8.067743719171430072e+00,2.783479532252026800e+01
-6.783888844000298946e+01,-8.303817487456921498e+00,2.969580734177489134e+01
-6.801537536575369813e+01,-5.507012775955362649e+00,-2.207573039352580935e+01
-6.792627731147882741e+01,-6.125578293793809692e+00,-2.008577623827148173e+01
-6.820526109238996071e+01,-5.955087594030398002e+00,-1.826829903238192898e+01
-6.801531476181760638e+01,-6.179666957439603259e+00,9.930312773656952530e+00
-6.812162197822669896e+01,-5.881843509895068323e+00,1.210688550944978559e+01
-6.817284710334611475e+01,-6.639268254362081123e+00,2.598699673172950853e+01
-6.809152112235064180e+01,-5.846130903971137549e+00,2.778642368904938564e+01
-6.801815603814326039e+01,-3.767522180841384127e+00,1.846116041777315786e+01
-6.609435080021923170e+01,-5.813070937866495314e+01,-8.090391508122682040e+00
-6.591468467374717477e+01,-5.779860378697824785e+01,-6.081591818252765513e+00
-6.582295946322749103e+01,-5.817018561250717568e+01,-4.260312414590567087e+00
-6.599591059048889008e+01,-5.770336203357093297e+01,-2.329607501594228580e+00
-6.639380820294604746e+01,-5.808580141689401444e+01,5.260140703988911565e-02
-6.650889460751210436e+01,-5.833401816239747717e+01,1.650679859747284928e+00
-6.636156109713445517e+01,-5.806582148679019184e+01,3.986165054853302969e+00
-6.611003230684079313e+01,-5.757155046008181642e+01,6.270443852247669980e+00
-6.598675158747307989e+01,-5.831593036317567424e+01,7.958049543198856490e+00
-6.595427371483319234e+01,-5.802263156267637356e+01,1.011268096745115308e+01
-6.607174735391934917e+01,-5.825000628802451530e+01,1.239541507431793121e+01
-6.603333225935760709e+01,-5.589838459819835492e+01,-1.202381050928659434e+01
